Drug,Disease,Phases,Status,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality
mirtazapine,hiv infections,PHASE2,COMPLETED,0.3019517795637199,0.05577816632295795,0.004959340398848587,0.43546280440019736,0.002605198544143726
lopinavir,hiv infections,PHASE3,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
ritonavir,hiv infections,PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
nevirapine,hiv infections,PHASE3,COMPLETED,0.19862227324913892,0.043483057897793755,0.0005994128497046099,0.6472644172603844,0.001553296972563227
ribavirin,hepatitis c,PHASE2,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
raltegravir potassium,hiv infections,PHASE2,COMPLETED,0.23191733639494835,0.047136426192472033,0.002443493827459042,0.504408649820206,0.001913599802531024
tenofovir,hepatitis b,PHASE2,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
didanosine,hiv infections,PHASE2,COMPLETED,0.19747416762342135,0.04407815918133874,0.0005060725298554338,0.6571467428260573,0.0015093183704254296
lopinavir,hiv infections,PHASE2,COMPLETED,0.2066590126291619,0.038200821122520205,0.001697061007673449,0.5543761638733706,0.0020375569261043298
ritonavir,hiv infections,PHASE2,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
nevirapine,hiv infections,PHASE2,COMPLETED,0.19862227324913892,0.043483057897793755,0.0005994128497046099,0.6472644172603844,0.001553296972563227
zidovudine,hiv infections,PHASE2,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
bleomycin,"sarcoma, kaposi",PHASE2,COMPLETED,0.1492537313432836,0.03087793415602194,0.00030263696813981827,0.8729874776386404,0.0010120356064288211
mitoxantrone,lymphoma,PHASE2,COMPLETED,0.21125143513203215,0.03888919223407223,0.0012202567844108827,0.5814920408648135,0.0018948168788443349
etoposide,lymphoma,PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
mitoxantrone,hiv infections,PHASE2,COMPLETED,0.21125143513203215,0.03888919223407223,0.0012202567844108827,0.5814920408648135,0.0018948168788443349
etoposide,hiv infections,PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
ritonavir,"hepatitis b, chronic",PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
atorvastatin,aids dementia complex,PHASE4,COMPLETED,0.5361653272101033,0.09435273740159279,0.018263120930665955,0.27477001406107837,0.006305454486246658
saquinavir,hiv infections,PHASE2,COMPLETED,0.18714121699196326,0.042245249339520466,0.000369103001851826,0.7017344542906915,0.0012749090054333526
bortezomib,lymphoma,PHASE2,COMPLETED,0.1963260619977038,0.032711506150460444,0.0018247191174993913,0.45744754041967667,0.0020107613438258
cyclophosphamide,lymphoma,PHASE2,COMPLETED,0.3857634902411022,0.06545557484222551,0.012666505833935143,0.30948827292110875,0.0064022321907947
doxorubicin,lymphoma,PHASE2,COMPLETED,0.37657864523536166,0.06924980765884732,0.00945787496004056,0.3610986797941374,0.004231673129074236
etoposide,lymphoma,PHASE2,COMPLETED,0.27324913892078073,0.0474863209635484,0.003854651606971434,0.4355565010814452,0.004056680800258441
ganciclovir,lymphoma,PHASE2,COMPLETED,0.17221584385763491,0.03366053235525887,0.00029319350047424833,0.7475615212527964,0.0011857059696896613
valganciclovir,lymphoma,PHASE2,COMPLETED,0.1756601607347876,0.03391495142947117,0.0005223627611348815,0.7250601995184038,0.001236854644373239
zidovudine,lymphoma,PHASE2,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
ethambutol,mycobacterium avium-intracellulare infection,PHASE4,COMPLETED,0.13662456946039037,0.02935005681469631,0.0,1.0,0.0008863017257660143
rifabutin,mycobacterium avium-intracellulare infection,PHASE4,COMPLETED,0.1446613088404133,0.02968387041503505,0.0001450710323523901,0.9118730158730158,0.0010372503877494202
ethambutol,hiv infections,PHASE4,COMPLETED,0.13662456946039037,0.02935005681469631,0.0,1.0,0.0008863017257660143
rifabutin,hiv infections,PHASE4,COMPLETED,0.1446613088404133,0.02968387041503505,0.0001450710323523901,0.9118730158730158,0.0010372503877494202
sofosbuvir,"hepatitis b, chronic",PHASE2; PHASE3,COMPLETED,0.14810562571756603,0.03098951018288688,0.00027292761846353517,0.8775436046511628,0.0011388158734792677
sofosbuvir,"hepatitis b, chronic",PHASE2; PHASE3,COMPLETED,0.14810562571756603,0.03098951018288688,0.00027292761846353517,0.8775436046511628,0.0011388158734792677
ritonavir,"hepatitis b, chronic",PHASE2; PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
tenofovir,"hepatitis b, chronic",PHASE2; PHASE3,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
sofosbuvir,hiv infections,PHASE2; PHASE3,COMPLETED,0.14810562571756603,0.03098951018288688,0.00027292761846353517,0.8775436046511628,0.0011388158734792677
sofosbuvir,hiv infections,PHASE2; PHASE3,COMPLETED,0.14810562571756603,0.03098951018288688,0.00027292761846353517,0.8775436046511628,0.0011388158734792677
ritonavir,hiv infections,PHASE2; PHASE3,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
tenofovir,hiv infections,PHASE2; PHASE3,COMPLETED,0.26865671641791045,0.05182969336936202,0.0028612803078282094,0.45823704192802905,0.0026038469588004374
rituximab,"lymphoma, aids-related",PHASE2,TERMINATED,0.31917336394948337,0.05763199995330104,0.006553331043459318,0.3931381970236085,0.00362260658132327
immunoglobulins,acquired immunodeficiency syndrome,PHASE3,COMPLETED,0.14351320321469577,0.030305351161791012,6.033088992186891e-05,0.9323870967741935,0.001012238623818635
immunoglobulins,hiv infections,PHASE3,COMPLETED,0.14351320321469577,0.030305351161791012,6.033088992186891e-05,0.9323870967741935,0.001012238623818635
carboplatin,breast neoplasms,PHASE3,COMPLETED,0.1859931113662457,0.02947472093587848,0.0018606706268719812,0.43853998926462695,0.003181701940408363
cyclophosphamide,breast neoplasms,PHASE3,COMPLETED,0.3857634902411022,0.06545557484222551,0.012666505833935143,0.30948827292110875,0.0064022321907947
cyclosporine,breast neoplasms,PHASE3,COMPLETED,0.338691159586682,0.05672412854967254,0.00819016119675902,0.362850224835697,0.003317967578520263
thiotepa,breast neoplasms,PHASE3,COMPLETED,0.1618828932261768,0.025027982146010635,0.0012268489805662933,0.4706180344478217,0.002173754664032262
lamivudine,hiv infections,PHASE2,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
lamivudine,acquired immunodeficiency syndrome,PHASE2,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
gentian violet,hiv infections,PHASE3,COMPLETED,0.13662456946039037,0.02935005681469631,0.0,1.0,0.0008737483769708511
aspirin,cardiovascular diseases,PHASE2,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
clopidogrel,cardiovascular diseases,PHASE2,COMPLETED,0.17451205510907003,0.03889728671927968,0.0007225897680899192,0.5624782154060648,0.0016357263286677847
aspirin,inflammation,PHASE2,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
clopidogrel,inflammation,PHASE2,COMPLETED,0.17451205510907003,0.03889728671927968,0.0007225897680899192,0.5624782154060648,0.0016357263286677847
pioglitazone,hiv-associated lipodystrophy syndrome,PHASE3,TERMINATED,0.49942594718714123,0.09726445457068857,0.012748220321586718,0.32797287991948726,0.004817088743495566
pioglitazone,hiv infections,PHASE3,TERMINATED,0.49942594718714123,0.09726445457068857,0.012748220321586718,0.32797287991948726,0.004817088743495566
granulocyte colony-stimulating factor,"lymphoma, non-hodgkin",PHASE3,COMPLETED,0.21814006888633755,0.03935613451382574,0.0019139530589547802,0.53895850737956,0.0024140103807196297
fluorescein-5-isothiocyanate,hiv infections,PHASE4,COMPLETED,0.14810562571756603,0.03075693958156741,0.0002775170612904554,0.8831153100775194,0.0011642952728502698
emtricitabine,hiv infections,PHASE4,COMPLETED,0.1515499425947187,0.03153529368283502,0.00031018757046641533,0.8533425861670136,0.0012375157426914036
gentamicins,gonorrhea,PHASE3,COMPLETED,0.001148105625717566,6.189880535646555e-06,0.0,0.0,0.00023403196456483393
ceftriaxone,gonorrhea,PHASE3,COMPLETED,0.006888633754305396,0.00114501874571076,0.002243687091511092,0.6,0.00041597973254001576
cyclophosphamide,melanoma,PHASE2,COMPLETED,0.3857634902411022,0.06545557484222551,0.012666505833935143,0.30948827292110875,0.0064022321907947
cyclophosphamide,skin neoplasms,PHASE2,COMPLETED,0.3857634902411022,0.06545557484222551,0.012666505833935143,0.30948827292110875,0.0064022321907947
ritonavir,"hepatitis b, chronic",PHASE2,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
ritonavir,"hepatitis b, chronic",PHASE2,COMPLETED,0.3719862227324914,0.07339435105686062,0.009239823450098767,0.3760845468791805,0.0037025001935344845
ribavirin,"hepatitis b, chronic",PHASE2,COMPLETED,0.1733639494833525,0.034302277550849636,0.0018058127140233439,0.6843267108167771,0.0013750051679994309
indinavir,hiv infections,PHASE2,COMPLETED,0.20551090700344432,0.043828851946717026,0.0011904732956746474,0.612265394513841,0.0015491122049813904
nevirapine,hiv infections,PHASE2,COMPLETED,0.19862227324913892,0.043483057897793755,0.0005994128497046099,0.6472644172603844,0.001553296972563227
lamivudine,hiv infections,PHASE2,COMPLETED,0.28243398392652125,0.054649683884912245,0.003866847806306296,0.43789613406338146,0.0027847513694263847
stavudine,hiv infections,PHASE2,COMPLETED,0.19402985074626866,0.043076177089789336,0.00048201346147623775,0.669061707523246,0.001472586336500814
zidovudine,hiv infections,PHASE2,COMPLETED,0.24225028702640644,0.0490663018026314,0.0015047489053504229,0.5192055969307154,0.0021411579475691866
aspirin,fetal growth retardation,PHASE2,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
aspirin,pre-eclampsia,PHASE2,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
aspirin,premature birth,PHASE2,COMPLETED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
latanoprost,dry eye syndromes,PHASE4,COMPLETED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
travoprost,dry eye syndromes,PHASE4,COMPLETED,0.03788748564867968,0.003335558565351401,0.0002590433730698433,0.6174242424242424,0.0008577819272185929
ranibizumab,glaucoma,PHASE2; PHASE3,COMPLETED,0.1044776119402985,0.021891176430559062,0.0005808474376629811,0.7057387057387058,0.0008517466190233528
torsemide,hypertension,PHASE3,COMPLETED,0.1285878300803674,0.02951113626863409,0.00012884521140583838,0.8507078507078507,0.000918751800081269
spironolactone,hypertension,PHASE3,COMPLETED,0.38346727898966704,0.07677994485173209,0.0057921270056785065,0.3776411141680603,0.0033328318192827004
torsemide,genetic predisposition to disease,PHASE3,COMPLETED,0.1285878300803674,0.02951113626863409,0.00012884521140583838,0.8507078507078507,0.000918751800081269
spironolactone,genetic predisposition to disease,PHASE3,COMPLETED,0.38346727898966704,0.07677994485173209,0.0057921270056785065,0.3776411141680603,0.0033328318192827004
telmisartan,hypertension,PHASE4,COMPLETED,0.3283582089552239,0.07390285545765927,0.00200186080074434,0.48210035578456634,0.0026591366459355467
telmisartan,hypertension,PHASE3,COMPLETED,0.3283582089552239,0.07390285545765927,0.00200186080074434,0.48210035578456634,0.0026591366459355467
amlodipine,hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
telmisartan,hypertension,PHASE3,COMPLETED,0.3283582089552239,0.07390285545765927,0.00200186080074434,0.48210035578456634,0.0026591366459355467
amlodipine,hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
ibuprofen,hypertension,PHASE4,COMPLETED,0.4190585533869116,0.0845559888051545,0.005312606896466976,0.3724371518892067,0.003369647269285238
acetaminophen,hypertension,PHASE4,COMPLETED,0.5591274397244547,0.09759625556678216,0.026425829931789744,0.27283021100041405,0.005452273174930741
ibuprofen,pre-eclampsia,PHASE4,COMPLETED,0.4190585533869116,0.0845559888051545,0.005312606896466976,0.3724371518892067,0.003369647269285238
acetaminophen,pre-eclampsia,PHASE4,COMPLETED,0.5591274397244547,0.09759625556678216,0.026425829931789744,0.27283021100041405,0.005452273174930741
simvastatin,hypertension,PHASE2,TERMINATED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
aspirin,hypertension,PHASE2,TERMINATED,0.3685419058553387,0.07208132543453882,0.010592087252740922,0.37174844236760124,0.0039560986687832275
cholecalciferol,hypertension,PHASE2,COMPLETED,0.3409873708381171,0.06657141593856516,0.005330340353247292,0.4016516516516517,0.002961341660870442
cholecalciferol,vitamin d deficiency,PHASE2,COMPLETED,0.3409873708381171,0.06657141593856516,0.005330340353247292,0.4016516516516517,0.002961341660870442
losartan,hypertension,PHASE3,COMPLETED,0.29161882893226176,0.06310798889530031,0.0012720193186353972,0.5069247766954031,0.0030455092232533915
losartan,cardiovascular diseases,PHASE3,COMPLETED,0.29161882893226176,0.06310798889530031,0.0012720193186353972,0.5069247766954031,0.0030455092232533915
lisinopril,hypertension,PHASE3,COMPLETED,0.19517795637198623,0.0435283122768443,0.0009159939988670115,0.5792551340062653,0.0015461238140356305
lisinopril,hypertension,PHASE3,COMPLETED,0.19517795637198623,0.0435283122768443,0.0009159939988670115,0.5792551340062653,0.0015461238140356305
eplerenone,metabolic syndrome,PHASE4,TERMINATED,0.21469575200918484,0.05000532743308752,0.0003725338766275876,0.6561439825196941,0.0018070533401105624
ramipril,metabolic syndrome,PHASE4,TERMINATED,0.31917336394948337,0.06905908317580564,0.0022031715360156575,0.45765265044282266,0.0028903983714582806
sildenafil citrate,pulmonary arterial hypertension,PHASE3,TERMINATED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
sildenafil citrate,"hypertension, pulmonary",PHASE3,TERMINATED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
brimonidine tartrate,glaucoma,PHASE3,WITHDRAWN,0.03559127439724455,0.003384747417508631,0.00024010113254658197,0.6817204301075269,0.0008756902707616051
brimonidine tartrate,ocular hypertension,PHASE3,WITHDRAWN,0.03559127439724455,0.003384747417508631,0.00024010113254658197,0.6817204301075269,0.0008756902707616051
nitroglycerin,pulmonary edema,PHASE2; PHASE3,ENROLLING_BY_INVITATION,0.13088404133180254,0.0300568519504704,0.00021225995942596835,0.800341561869275,0.000858390574476255
bosentan,hypertension,PHASE2,TERMINATED,0.18140068886337543,0.040382972371376676,0.0007020958843771603,0.673224219946787,0.001362180388598211
pioglitazone,hypertension,PHASE2,TERMINATED,0.49942594718714123,0.09726445457068857,0.012748220321586718,0.32797287991948726,0.004817088743495566
phenylephrine,pre-eclampsia,PHASE4,TERMINATED,0.0642939150401837,0.011771909609874414,0.00025564316005243713,0.6025974025974026,0.0006300987751580321
ephedrine,pre-eclampsia,PHASE4,TERMINATED,0.13088404133180254,0.027762817136321706,0.0008433686691955323,0.6329762459245459,0.001075061149245032
sildenafil citrate,pulmonary arterial hypertension,PHASE3,COMPLETED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
sildenafil citrate,pulmonary arterial hypertension,PHASE3,COMPLETED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
sildenafil citrate,pulmonary arterial hypertension,PHASE3,COMPLETED,0.24799081515499427,0.0495789570376099,0.0030864195257710907,0.4657622739018088,0.0020028206049704633
salmine,"brain injuries, traumatic",PHASE2,COMPLETED,0.4293915040183697,0.08411027591690404,0.01206263856831215,0.3461455749738355,0.0042825138750898556
amlodipine,hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
metaraminol,hypotension,PHASE2,COMPLETED,0.03788748564867968,0.00811617369306629,2.2638714848284742e-05,0.7632575757575758,0.000401783980717701
travoprost,glaucoma,PHASE4,COMPLETED,0.03788748564867968,0.003335558565351401,0.0002590433730698433,0.6174242424242424,0.0008577819272185929
amlodipine,hyperaldosteronism,PHASE4,RECRUITING,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
amlodipine,hypertension,PHASE4,RECRUITING,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
irbesartan,hypertension,PHASE4,COMPLETED,0.23076923076923078,0.051874767618983776,0.0004790058444469852,0.626318407960199,0.001819629533479093
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
simvastatin,"hypertension, portal",PHASE3,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
simvastatin,esophageal and gastric varices,PHASE3,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
simvastatin,liver cirrhosis,PHASE3,COMPLETED,0.346727898966705,0.07262799354360251,0.005866442984623008,0.42106884336978284,0.0036093078012231425
olmesartan medoxomil,hypertension,PHASE3,COMPLETED,0.21239954075774972,0.04732352515001216,0.0005098713111878077,0.5988836662749706,0.001951313641496571
amlodipine,hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
olmesartan medoxomil,hypertension,PHASE3,COMPLETED,0.21239954075774972,0.04732352515001216,0.0005098713111878077,0.5988836662749706,0.001951313641496571
amlodipine,hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
amlodipine,hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
acetazolamide,pseudotumor cerebri,PHASE3,TERMINATED,0.1618828932261768,0.03370522116360855,0.0018894103010032527,0.6005065856129685,0.0012896682918728279
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
hydrocodone,chronic pain,PHASE3,COMPLETED,0.2502870264064294,0.052786541263216455,0.0015813635634065449,0.5474569822009893,0.0016896552207618463
valsartan,hypertension,PHASE4,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
amlodipine,hypertension,PHASE4,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
hydroxymethylglutaryl-coa reductase inhibitors,"nephritis, hereditary",PHASE2,COMPLETED,0.13088404133180254,0.02808339560156243,0.00036323641946505,0.6548672566371682,0.0009638844571313001
valsartan,"nephritis, hereditary",PHASE2,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
fluvastatin,"nephritis, hereditary",PHASE2,COMPLETED,0.11940298507462686,0.028520234140335214,4.338835711864952e-05,0.9368932038834952,0.0008754159971789423
amlodipine,hypertension,PHASE4,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
amlodipine,hypertension,PHASE4,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
hydroxymethylglutaryl-coa reductase inhibitors,sleep apnea syndromes,PHASE4,COMPLETED,0.13088404133180254,0.02808339560156243,0.00036323641946505,0.6548672566371682,0.0009638844571313001
valsartan,hypertension,PHASE3,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
tadalafil,hypertension,PHASE2,COMPLETED,0.2296211251435132,0.05021228270392858,0.0015263787599558935,0.5779396984924623,0.0017654706370452404
sirolimus,sjogren's syndrome,PHASE1; PHASE2,COMPLETED,0.36624569460390355,0.07120099485942542,0.0077235095333483,0.3576822223536602,0.003862940011879143
travoprost,glaucoma,PHASE4,TERMINATED,0.03788748564867968,0.003335558565351401,0.0002590433730698433,0.6174242424242424,0.0008577819272185929
latanoprost,glaucoma,PHASE4,TERMINATED,0.03788748564867968,0.0033355585653514004,0.0002590433730698433,0.6174242424242424,0.0008577819272185928
methyldopa,pre-eclampsia,PHASE1; PHASE2,WITHDRAWN,0.1251435132032147,0.02839026706616072,0.00010569510120949087,0.8628950050968399,0.0009137466318326157
labetalol,pre-eclampsia,PHASE1; PHASE2,WITHDRAWN,0.1251435132032147,0.02839026706616072,0.00010569510120949087,0.8628950050968399,0.0009195438285719467
nifedipine,pre-eclampsia,PHASE1; PHASE2,WITHDRAWN,0.19517795637198623,0.04112253629219115,0.0009991412218988654,0.5638705186216498,0.001377189293896657
clonidine,pre-eclampsia,PHASE1; PHASE2,WITHDRAWN,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
methyldopa,hypertension,PHASE1; PHASE2,WITHDRAWN,0.1251435132032147,0.02839026706616072,0.00010569510120949087,0.8628950050968399,0.0009137466318326157
labetalol,hypertension,PHASE1; PHASE2,WITHDRAWN,0.1251435132032147,0.02839026706616072,0.00010569510120949087,0.8628950050968399,0.0009195438285719467
nifedipine,hypertension,PHASE1; PHASE2,WITHDRAWN,0.19517795637198623,0.04112253629219115,0.0009991412218988654,0.5638705186216498,0.001377189293896657
clonidine,hypertension,PHASE1; PHASE2,WITHDRAWN,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
methyldopa,proteinuria,PHASE1; PHASE2,WITHDRAWN,0.1251435132032147,0.02839026706616072,0.00010569510120949087,0.8628950050968399,0.0009137466318326157
labetalol,proteinuria,PHASE1; PHASE2,WITHDRAWN,0.1251435132032147,0.02839026706616072,0.00010569510120949087,0.8628950050968399,0.0009195438285719467
nifedipine,proteinuria,PHASE1; PHASE2,WITHDRAWN,0.19517795637198623,0.04112253629219115,0.0009991412218988654,0.5638705186216498,0.001377189293896657
clonidine,proteinuria,PHASE1; PHASE2,WITHDRAWN,0.2766934557979334,0.05683562341375174,0.0033253347839265345,0.46791147994467497,0.002478501548357999
irbesartan,essential hypertension,PHASE3,COMPLETED,0.23076923076923078,0.051874767618983776,0.0004790058444469852,0.626318407960199,0.001819629533479093
amlodipine,essential hypertension,PHASE3,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
irbesartan,essential hypertension,PHASE3,COMPLETED,0.23076923076923078,0.051874767618983776,0.0004790058444469852,0.626318407960199,0.001819629533479093
glatiramer acetate,multiple sclerosis,PHASE2,COMPLETED,0.017221584385763492,0.0034438943697154703,1.2895749968661097e-05,0.7904761904761904,0.0003170830095225322
bosentan,"hypertension, pulmonary",PHASE2; PHASE3,COMPLETED,0.18140068886337543,0.040382972371376676,0.0007020958843771603,0.673224219946787,0.001362180388598211
metformin,fibrosis,PHASE2,RECRUITING,0.6544202066590127,0.1072953057765968,0.043831176419392825,0.2311781210495483,0.008345374476303307
imatinib mesylate,pulmonary arterial hypertension,PHASE3,COMPLETED,0.21010332950631458,0.03596588494345678,0.002353678055768605,0.4238875878220141,0.0017476781960159866
nitrates,heart failure,PHASE2,TERMINATED,0.01951779563719862,0.0039799591564321606,0.0,1.0,0.00031598612091925283
sodium potassium chloride symporter inhibitors,heart failure,PHASE2,TERMINATED,0.01951779563719862,0.0039799591564321606,0.0,1.0,0.00031598612091925283
nitrates,"liver failure, acute",PHASE2,TERMINATED,0.01951779563719862,0.0039799591564321606,0.0,1.0,0.00031598612091925283
sodium potassium chloride symporter inhibitors,"liver failure, acute",PHASE2,TERMINATED,0.01951779563719862,0.0039799591564321606,0.0,1.0,0.00031598612091925283
bosentan,pulmonary arterial hypertension,PHASE3,COMPLETED,0.18140068886337543,0.040382972371376676,0.0007020958843771603,0.673224219946787,0.001362180388598211
amlodipine,hypertension,PHASE3,WITHDRAWN,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
amlodipine,hypertension,PHASE4,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
sodium lactate,intracranial hypertension,PHASE3,COMPLETED,0.003444316877152698,0.0007359479720168554,0.0,1.0,0.00019426431312911415
ramipril,hypertension,PHASE4,COMPLETED,0.31917336394948337,0.06905908317580564,0.0022031715360156575,0.45765265044282266,0.0028903983714582806
topiramate,obesity,PHASE3,COMPLETED,0.3880597014925373,0.07646019357464762,0.006705311683977893,0.39097150281811316,0.0036636784701075563
topiramate,hypertension,PHASE3,COMPLETED,0.3880597014925373,0.07646019357464762,0.006705311683977893,0.39097150281811316,0.0036636784701075563
fluvastatin,hypertension,PHASE4,COMPLETED,0.11940298507462686,0.028520234140335214,4.338835711864952e-05,0.9368932038834952,0.0008754159971789423
valsartan,hypertension,PHASE4,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
fluvastatin,dyslipidemias,PHASE4,COMPLETED,0.11940298507462686,0.028520234140335214,4.338835711864952e-05,0.9368932038834952,0.0008754159971789423
valsartan,dyslipidemias,PHASE4,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
hydrochlorothiazide,dyslipidemias,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
amlodipine,hypertension,PHASE4,COMPLETED,0.2766934557979334,0.058712023577698294,0.001880950486041243,0.5025242047026279,0.002447978188731583
valsartan,hypertension,PHASE4,COMPLETED,0.2571756601607348,0.05194353034928701,0.0025564924010305235,0.47261370916079437,0.0027893486609859353
hydrochlorothiazide,hypertension,PHASE4,COMPLETED,0.28587830080367393,0.06239988968922734,0.002399062211129431,0.5091009198082653,0.0029414320399752765
telmisartan,hypertension,PHASE4,COMPLETED,0.3283582089552239,0.07390285545765927,0.00200186080074434,0.48210035578456634,0.0026591366459355467
furosemide,hypertension,PHASE4,COMPLETED,0.15040183696900114,0.03246215399909315,0.0005024179657701664,0.7039342337052261,0.001138848408588638
furosemide,hypotension,PHASE4,COMPLETED,0.15040183696900114,0.03246215399909315,0.0005024179657701664,0.7039342337052261,0.001138848408588638
furosemide,edema,PHASE4,COMPLETED,0.15040183696900114,0.03246215399909315,0.0005024179657701664,0.7039342337052261,0.001138848408588638
furosemide,heart failure,PHASE4,COMPLETED,0.15040183696900114,0.03246215399909315,0.0005024179657701664,0.7039342337052261,0.001138848408588638
"natriuretic peptide, brain","hypertension, pulmonary",PHASE4,COMPLETED,0.12973593570608496,0.029352847853491473,0.0003359082685310011,0.831858407079646,0.0009647566582411562
